track_id,song_id,artist_id,artist_name,song_title,genre,dot_match_1,dot_match_2,dot_match_3,centered_match_1,centered_match_2,centered_match_3,corr_match_1,corr_match_2,corr_match_3,cosine_match_1,cosine_match_2,cosine_match_3
TRHTGXF128F931BEE7,SOVJMLE12AB01848BF,ARRZUPG11F43A69EF7,Jackson 5,Goin' Back To Indiana,r&b/soul,Eminem - 8 Mile,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Mario Vazquez - Everytime I...,Eminem - 8 Mile,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Mario Vazquez - Everytime I...,Mc Chris - hoodie ninja,Jessica Andrews - Who I Am,Midnite - Bushman,Mc Chris - hoodie ninja,Jessica Andrews - Who I Am,Eminem - 8 Mile
TRULIIL128F4228AC8,SOHQSLE12A6D4FD852,ARRZUPG11F43A69EF7,Jackson 5,Lookin' Through The Windows,r&b/soul,Lauryn Hill - Interlude 5,Life Without Buildings - New Town,Twista - I'm A Winner (Amended Album Version),Life Without Buildings - New Town,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Crystal Castles - Insectica,Echobelly - Dark Therapy,Chiasm - Enemy,Crystal Castles - Insectica,Echobelly - Dark Therapy,Gravediggaz - Unexplained
TRTKNDU128EF3517DF,SOHAESY12A6D223C62,ARRZUPG11F43A69EF7,Jackson 5,You've Changed,r&b/soul,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Michael Jackson - Man In The Mirror,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Michael Jackson - Man In The Mirror,Adina Howard - Nasty Grind,The Specials - Skinhead Moonstomp,Creed - Wrong Way,Adina Howard - Nasty Grind,The Specials - Skinhead Moonstomp,Creed - Wrong Way
TRQBNNZ128F92D4F35,SONSXHN12A58A7B790,ARNQKXK1187B99EFDA,Jazmine Sullivan,Switch!,r&b/soul,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Mario Vazquez - Everytime I...,Bouncing Souls_ The - Pervert,Mario Vazquez - Everytime I...,Common - Book Of Life,Bouncing Souls_ The - Pervert,Common - Book Of Life,Mario Vazquez - Everytime I...
TRTYGWW128E0794FA2,SOXJKGU12A67ADA1C9,ARIPLUN1187B99B9F9,The Police,One World (Not Three),reggae,Ja Rule - One of Us,Black Eyed Peas - One Tribe,Lauryn Hill - Interlude 5,Ja Rule - One of Us,Black Eyed Peas - One Tribe,Lauryn Hill - Interlude 5,The Derek Trucks Band - Revolution,Tracie Spencer - Imagine,Black Eyed Peas - One Tribe,The Derek Trucks Band - Revolution,Tracie Spencer - Imagine,Black Eyed Peas - One Tribe
TRKHTKI128F92EA339,SOSDIHQ12A8C13C23F,AR6J3X81187FB59A7B,Matisyahu,Close My Eyes,reggae,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Blackalicious - Just What Can Happen,The Cat Empire - Days Like These,Swollen Members - Switchblade,Blackalicious - Just What Can Happen,The Cat Empire - Days Like These,Swollen Members - Switchblade
TRACTLX128F42A51F6,SOWXKLQ12A8C13C221,AR6J3X81187FB59A7B,Matisyahu,Exaltation,reggae,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Pharcyde - Otha Fish,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Pharcyde - Otha Fish,Opera IX - Immortal Chant,Lizzy Borden - There Will Be Blood Tonight,Frank Sinatra - The Girl That I Marry,Opera IX - Immortal Chant,Lizzy Borden - There Will Be Blood Tonight,Frank Sinatra - The Girl That I Marry
TRHQAPS128F42A51F4,SOSWVVV12A8C13C21C,AR6J3X81187FB59A7B,Matisyahu,Fire and Heights,reggae,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Sage Francis - Clickety Clack,Fat Joe - Preacher On A Sunday Morning,Snoop Dogg - Snoopafella (Edited),Sage Francis - Clickety Clack,Fat Joe - Preacher On A Sunday Morning,Snoop Dogg - Snoopafella (Edited)
TRWMHCZ128F42AE295,SOPJZCC12A8C13FF7B,AR6J3X81187FB59A7B,Matisyahu,Jerusalem,reggae,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Freshman 15 - When Cheating Had Feeling,A Tribe Called Quest - Rap Promoter,Mutya Buena - Not Your Baby,Freshman 15 - When Cheating Had Feeling,A Tribe Called Quest - Rap Promoter,Mutya Buena - Not Your Baby
TRMMTKA128F42A51E7,SOSCMSY12A8C13C1E9,AR6J3X81187FB59A7B,Matisyahu,Warrior,reggae,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Damien Dempsey - Colony,Sage Francis - Clickety Clack,Buffy Sainte-Marie - Now That the Buffalo's Gone,Damien Dempsey - Colony,Sage Francis - Clickety Clack,Buffy Sainte-Marie - Now That the Buffalo's Gone
TRPPHPV128F92F0750,SOMITIJ12AB017CAFA,ARW8F4B1187FB45EB4,Sublime,Don't Push,reggae,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),King Tee - Guitar Playin',St. Lunatics - Time,Kool Moe Dee - Bad Mutha,King Tee - Guitar Playin',St. Lunatics - Time,Kool Moe Dee - Bad Mutha
TRZDKCU128F1456899,SOVEQJB12D0219AE54,ARW8F4B1187FB45EB4,Sublime,Pawn Shop,reggae,Lauryn Hill - Interlude 5,Vanilla Ice - Ice Is Workin' It,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Vanilla Ice - Ice Is Workin' It,Lauryn Hill - Interlude 5,UGK (Underground Kingz) - She Luv It,Atom And His Package - Upside Down From Here,Architecture In Helsinki - Underwater,ANJA GARBAREK - Something Written,Atom And His Package - Upside Down From Here,Architecture In Helsinki - Underwater,ANJA GARBAREK - Something Written
TRQCFKA128F148A0D5,SOUEAIV12A6D4F9FC2,ARRYZN01187FB45757,Michael Franti & Spearhead,See you in the Light,reggae,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Thomas Dolby - I Live In A Suitcase,RKL - Heavily Sedated,The Streets - The Irony Of It All (Album Version),Thomas Dolby - I Live In A Suitcase,RKL - Heavily Sedated,The Streets - The Irony Of It All (Album Version)
TRPPATZ128F428BA6E,SOFOGTV12A6D4F9FBE,ARRYZN01187FB45757,Michael Franti & Spearhead,Sweet Little Lies,reggae,Lauryn Hill - Interlude 5,Danity Kane - Hold Me Down (Album Version),Five - That's What You Told Me,Danity Kane - Hold Me Down (Album Version),Five - That's What You Told Me,Lauryn Hill - Interlude 5,Faithless - Salva Mea,Sharon Jones & The Dap-Kings - Tell Me,Albert King - I Get Evil,Faithless - Salva Mea,Sharon Jones & The Dap-Kings - Tell Me,Albert King - I Get Evil
TRMVVWQ128F422BB64,SOLMWNS12A81C209CB,AR9NG3Y1187B9895EE,McFly,The Way You Make Me Feel,reggae,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Erykah Badu - I Want You,Sunscreem - Pressure,Anastacia - Club Megamix,Lemar - Time To Grow,Sunscreem - Pressure,Anastacia - Club Megamix,Lemar - Time To Grow
TRRATGY12903D138DB,SOQQEZD12AC468BFC3,ARBNXYA1187FB51C50,Daddy Yankee,Grito Mundial,reggae,Abba - Move On,Horace Andy - Horse With No Name,Violadores del Verso - Dale tiempo al rumor,Abba - Move On,Horace Andy - Horse With No Name,Violadores del Verso - Dale tiempo al rumor,Inti Illimani - El Arado,Atahualpa Yupanqui - Milonga Del Solitario,Sebastien Tellier - League Chicanos,Inti Illimani - El Arado,Atahualpa Yupanqui - Milonga Del Solitario,Sebastien Tellier - League Chicanos
TRPSKLI128F425E42C,SOAUWMK12A8C136F49,ARD66TF1187B9A1670,tobyMac,Get This Party Started: Ghost Remix,reggae,Vanilla Ice - It's A Party,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Vanilla Ice - It's A Party,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Four Year Strong - Catastrophe,Vanilla Ice - It's A Party,Nick Cave & The Bad Seeds - Midnight Man,Four Year Strong - Catastrophe,Nick Cave & The Bad Seeds - Midnight Man,Vanilla Ice - It's A Party
TRWQMVZ128E078F1F7,SOBPURX12D021B0F0F,ARAZCWP129462A97F1,Bob Marley & The Wailers,Africa Unite,reggae,Lauryn Hill - Interlude 5,Daft Punk - Touch It / Technologic,Vanilla Ice - Ice Is Workin' It,Lauryn Hill - Interlude 5,Daft Punk - Touch It / Technologic,Vanilla Ice - Ice Is Workin' It,Gamma Ray - Heavy Metal Universe (live),Zeigeist - Black Milk,Buck-O-Nine - New Generation,Gamma Ray - Heavy Metal Universe (live),Zeigeist - Black Milk,Immortal Technique - The 4th Branch
TRHDTPQ128F147733A,SOLWOXW12D021B2450,ARAZCWP129462A97F1,Bob Marley & The Wailers,Could You Be Loved,reggae,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Michael Jackson - Man In The Mirror,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Michael Jackson - Man In The Mirror,Boyz II Men - Could It Be I'm Falling In Love,The Enemy - It's Not OK [Live From London],Lisa Stansfield - I Will Be Waiting,Boyz II Men - Could It Be I'm Falling In Love,The Enemy - It's Not OK [Live From London],Lisa Stansfield - I Will Be Waiting
TRUVZTN128F424B846,SOLIWAK12D021B0CFA,ARAZCWP129462A97F1,Bob Marley,No Water,reggae,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Bob Marley - Rebels Hop,Phil Collins - A Groovy Kind Of Love (Live),Amel Larrieux - Sweet Misery,Bob Marley - Rebels Hop,Phil Collins - A Groovy Kind Of Love (Live),Amel Larrieux - Sweet Misery
TRGPDHJ128F14527D5,SOVKUMU12D0219A271,ARAZCWP129462A97F1,Bob Marley & The Wailers,One Love / People Get Ready,reggae,Black Eyed Peas - One Tribe,Lauryn Hill - Interlude 5,Ja Rule - One of Us,Black Eyed Peas - One Tribe,Lauryn Hill - Interlude 5,Ja Rule - One of Us,Black Eyed Peas - One Tribe,Tanya Tucker - One Love At A Time,Roxette - From One Heart To Another,Black Eyed Peas - One Tribe,Tanya Tucker - One Love At A Time,Dr. Alban - One Love
TRHKHHL128F4251E2A,SOFLXLZ12D021B24CD,ARAZCWP129462A97F1,Bob Marley,Try Me,reggae,Danity Kane - Hold Me Down (Album Version),Five - That's What You Told Me,Lauryn Hill - Interlude 5,Danity Kane - Hold Me Down (Album Version),Five - That's What You Told Me,Lauryn Hill - Interlude 5,Trisha Yearwood - Try Me Again,Bizzy Bone - I Need You,Diana Krall - Peel Me A Grape,Trisha Yearwood - Try Me Again,Bizzy Bone - I Need You,Diana Krall - Peel Me A Grape
TRAMTEH128F930D496,SOKVEKX12CF530D5AF,ARAZCWP129462A97F1,Bob Marley & The Wailers,Baby We've Got A Date (Rock It Baby),reggae,Daft Punk - Touch It / Technologic,Vanilla Ice - Ice Is Workin' It,The Prodigy - We Gonna Rock,Daft Punk - Touch It / Technologic,The Prodigy - We Gonna Rock,Vanilla Ice - Ice Is Workin' It,Ringo Starr - Where Did Our Love Go,Floetry - Getting Late,Sarah Connor - French Kissing,Ringo Starr - Where Did Our Love Go,Floetry - Getting Late,Sarah Connor - French Kissing
TRCGRJV128F1477322,SOJPUXZ12CF5F8899E,ARAZCWP129462A97F1,Bob Marley & The Wailers,Johnny Was,reggae,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Michael Jackson - Man In The Mirror,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Michael Jackson - Man In The Mirror,Etta James - W.O.M.A.N.,Little Anthony & The Imperials - Shimmy_ Shimmy_ Ko-Ko-Bop (Single Version),John Legend - Stereo,Etta James - W.O.M.A.N.,Little Anthony & The Imperials - Shimmy_ Shimmy_ Ko-Ko-Bop (Single Version),John Legend - Stereo
TRRVJJF128F9309F02,SOECMGI12CF530E4F3,ARAZCWP129462A97F1,Bob Marley,Riding High,reggae,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Britney Spears - Radar,Belleruche - Northern Girls,Brian McKnight - Holdin' On [Missin' U] (Album Version),Johnny Winter - Prodigal Son,Belleruche - Northern Girls,Johnny Winter - Prodigal Son,Brian McKnight - Holdin' On [Missin' U] (Album Version)
TRDXHIR128F930E030,SOZKMVA12CF5F87636,ARAZCWP129462A97F1,Bob Marley,Soul Shakedown,reggae,Lauryn Hill - Interlude 5,Danity Kane - Hold Me Down (Album Version),Eminem - My Darling,Lauryn Hill - Interlude 5,Danity Kane - Hold Me Down (Album Version),Eminem - My Darling,Banaroo - Ringa Ding Ding,Mutya Buena - Not Your Baby,Muse - Pink Ego Box,Banaroo - Ringa Ding Ding,Mutya Buena - Not Your Baby,Muse - Pink Ego Box
TRDTEUX12903CB4AD7,SOQJCXI12CF5F883FC,ARAZCWP129462A97F1,Bob Marley & The Wailers,Trenchtown Rock,reggae,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Natalie Cole - I'm Catching Hell (Living Here Alone) (Digitally Remastered 02),Mississippi Fred McDowell - Bull Dog Blues,Murs - You & I,Natalie Cole - I'm Catching Hell (Living Here Alone) (Digitally Remastered 02),Mississippi Fred McDowell - Bull Dog Blues,Murs - You & I
TRVTZTY128E0781E22,SOQUOKX12A6310D863,ARNF13I1187FB562A5,Massive Attack,Eternal Feedback (Sly),reggae,Lauryn Hill - Interlude 5,Eminem - 8 Mile,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Eminem - 8 Mile,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Scooter - She's The Sun,Plan B - Stay Too Long,Ben Folds Five - Don't Change Your Plans,Scooter - She's The Sun,Plan B - Stay Too Long,Ben Folds Five - Don't Change Your Plans
TRORKSH128F9320C21,SOOLUCH12A6310E8B5,ARAZCWP129462A97F1,Bob Marley & The Wailers,Black Progress,reggae,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Erykah Badu - I Want You,Public Image Ltd - Bags,Digable Planets - Slowes' Comb/The May 4th Movement starring Doodlebug,Lightnin' Hopkins - Big Black Cadillac Blues,Public Image Ltd - Bags,Digable Planets - Slowes' Comb/The May 4th Movement starring Doodlebug,Lightnin' Hopkins - Big Black Cadillac Blues
TRGEMSN128E07944A8,SOKCEXR12A6701C3EB,ARAZCWP129462A97F1,Bob Marley & The Wailers,Reggae On Broadway,reggae,Vanilla Ice - It's A Party,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Vanilla Ice - It's A Party,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Britney Spears - Radar,Scandinavian Music Group - Näin minä vihellän matkallani,Groove Armada - Groove Is On,The Replacements - Love You Till Friday,Groove Armada - Groove Is On,Scandinavian Music Group - Näin minä vihellän matkallani,Judee Sill - There's A Rugged Road
TRQMVYN128F4250E38,SOPYZTH12A8C135090,ARAZCWP129462A97F1,Bob Marley,Rebels Hop,reggae,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Bob Marley - No Water,Phil Collins - A Groovy Kind Of Love (Live),Amel Larrieux - Sweet Misery,Bob Marley - No Water,Phil Collins - A Groovy Kind Of Love (Live),Amel Larrieux - Sweet Misery
TRDJCNG128F9339544,SOKMGXA12A8C1447B6,ARAZCWP129462A97F1,Bob Marley,Stop The Train,reggae,Rufio - Over It (Acoustic),Eminem - 8 Mile,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Rufio - Over It (Acoustic),Eminem - 8 Mile,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Björk - Hunter,Lucky Dube - Slave,Little Walter - Key To The Highway,Björk - Hunter,Little Walter - Key To The Highway,Lucky Dube - Slave
TRVSWGN12903CB4A44,SOIVBAC12AB0186BFF,ARAZCWP129462A97F1,Bob Marley & The Wailers,This Train,reggae,The Roots - Mellow My Man,C-Block - My Life,Lauryn Hill - Interlude 5,The Roots - Mellow My Man,C-Block - My Life,2Pac - Strictly 4 My N.I.G.G.A.Z.,bathory - Psychopath,Agonoize - C.O.A.,J.J. Cale - Ridin Home,bathory - Psychopath,J.J. Cale - Ridin Home,Agonoize - C.O.A.
TRNJPBY128F92F621A,SOZQGAL12AB01856DB,ARLSC551187B99C55C,N-Dubz,Defeat You,reggae,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Erykah Badu - I Want You,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Mario Vazquez - Everytime I...,Mario Vazquez - Everytime I...,Habakuk - Mury,Wild Strawberries - Heroine,Mario Vazquez - Everytime I...,Habakuk - Mury,Wild Strawberries - Heroine
TRINMBD128F92F6211,SOBUZCT12AB0181786,ARLSC551187B99C55C,N-Dubz,Don't Get Nine,reggae,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Jane Child - Don't Let It Get To You (Album Version),Edith Piaf - Dont Cry,Kanye West - Graduation Day,Jane Child - Don't Let It Get To You (Album Version),Edith Piaf - Dont Cry,Kanye West - Graduation Day
TRRKBRB128EF35E2DA,SOPZQDB12A6D4F5D62,ARLSC551187B99C55C,N-Dubz,Feva Las Vegas,reggae,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Swollen Members - Concerto,Redman - Soopaman Luva 3,OutKast - Claimin' True,Swollen Members - Concerto,Redman - Soopaman Luva 3,OutKast - Claimin' True
TRYPJXU128F92F621C,SOQPAPP12AB01856E3,ARLSC551187B99C55C,N-Dubz,Secrets,reggae,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Anastacia - Club Megamix,Classified - Freezin In The Cold,Common - Book Of Life,Anastacia - Club Megamix,Classified - Freezin In The Cold,Sage Francis - Keep Moving
TRGNBCC128F92F6218,SOYFJUA12AB01856D2,ARLSC551187B99C55C,N-Dubz,Work Work,reggae,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Jonny Lang - Breakin Me,Babyface - Seven Seas,Blues Traveler - Hook,Jonny Lang - Breakin Me,Blues Traveler - Hook,Michael Jackson - Call On Me
TRDNAVT128F428A246,SOSCPLZ12A8C1394B1,ARD2NDU1187B99B615,Dropkick Murphys,Good Rats (Live),reggae,Lauryn Hill - Interlude 5,Michael Jackson - Man In The Mirror,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Michael Jackson - Man In The Mirror,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Billy Currington - That's How Country Boys Roll,The Dubliners - The Molly Maguires,Fiddler's Green - Sporting Day,Billy Currington - That's How Country Boys Roll,The Dubliners - The Molly Maguires,Fad Gadget - Plain Clothes
TRRHCOS128F4248193,SOCUAWC12A8C1310A4,ARPK4HR1187B9A289D,Tito El Bambino,Sol_ Playa Y Arena,reggae,Violadores del Verso - Dale tiempo al rumor,Abba - Move On,Horace Andy - Horse With No Name,Violadores del Verso - Dale tiempo al rumor,Abba - Move On,Horace Andy - Horse With No Name,Joan Manuel Serrat - La Aristocracia del Barrio,Inti Illimani - El Arado,Panteón Rococó - La Carencia,Joan Manuel Serrat - La Aristocracia del Barrio,Inti Illimani - El Arado,Panteón Rococó - La Carencia
TRFGOUF128F9348838,SONUORR12AB018724D,AR1WWVL1187B9B0306,UB40,I Don't Want To See You Cry,reggae,Lauryn Hill - Interlude 5,Eminem - My Darling,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Eminem - My Darling,Twista - I'm A Winner (Amended Album Version),Edith Piaf - Dont Cry,Magic Affair - Give Me All Your Love,Mutya Buena - Not Your Baby,Edith Piaf - Dont Cry,Magic Affair - Give Me All Your Love,Mutya Buena - Not Your Baby
TRQLICG12903CBFAFD,SOGXHTF12A58A7C7E8,AR1WWVL1187B9B0306,UB40,Come Back Darling,reggae,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Eminem - My Darling,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Danity Kane - Hold Me Down (Album Version),Gerry Rafferty - Waiting For The Day,Bizzy Bone - I Need You,Tift Merritt - Your Love Made A U Turn,Gerry Rafferty - Waiting For The Day,Bizzy Bone - I Need You,Tift Merritt - Your Love Made A U Turn
